uniqid — UNIQUE RESPONDENT ID (CASEID BY VERIAN COUNTRY CODE),serialid — SERIAL CASE ID (APPOINTED BY VERIAN),isocntry — COUNTRY CODE - ISO 3166,w1 — WEIGHT RESULT FROM TARGET (REDRESSMENT),w92 — WEIGHT TOTAL (ALL SAMPLES),d10 — GENDER,d11 — AGE EXACT,d11r2 — AGE RECODED - 6 CATEGORIES,d25 — TYPE OF COMMUNITY,d60 — DIFFICULTIES PAYING BILLS - LAST YEAR,d63 — SOCIAL CLASS - SELF-ASSESSMENT (5 CAT),qc7_1 — HOW MANY DAYS MEET WATER NEEDS IF WATER SERVICES DISRUPTED,qc7_2 — HOW MANY DAYS POWER ESSENT APPLIANCES IF ELEC INTERRUPTED,qc7_3 — HOW MANY DAYS COOK MEALS/HEAT IF GAS DISRUPTED,qc7_4 — HOW MANY DAYS PROVIDE FOOD IF TRANSPORTATION DISRUPTED,qc7_5 — HOW MANY DAYS CONTINUED TREATMENT IF MEDICATION SUPPLY DISRUPTED,qc6.1 — DISASTER MEASURES IN HH: EMERGENCY SUPPLY DRINKS/FOOD,qc6.2 — DISASTER MEASURES IN HH: EMERGENCY SUPPLY WATER COOKING/HYGIENE,qc6.3 — DISASTER MEASURES IN HH: FLASHLIGHT/CANDLES,qc6.4 — DISASTER MEASURES IN HH: BATTERY-POWERED RADIO,qc6.5 — DISASTER MEASURES IN HH: EMERGENCY PHARMACY,qc6.6 — DISASTER MEASURES IN HH: COPIES IMP DOCUMENTS/STORED SAFELY,qc6.7 — DISASTER MEASURES IN HH: EMERGENCY GRAB-BAG,qc6.8 — DISASTER MEASURES IN HH: SIGNED UP FOR ALERTS,qc6.9 — DISASTER MEASURES IN HH: PARTICIPATED IN TRAINING/EXERCISE,qc6.10 — DISASTER MEASURES IN HH: INFORMED ABOUT OFFICIAL RESPONSE PLAN,qc6.11 — DISASTER MEASURES IN HH: AGREED WITH FRIENDS/FAMILY TO CONTACT,qc6.12 — DISASTER MEASURES IN HH: DISCUSSED COMMON PROT MEASURES IN NEIGHBOURHOOD,qc6.13 — DISASTER MEASURES IN HH: INVESTED IN PROT MEASURES IN HOME,qc6.14 — DISASTER MEASURES IN HH: OTHER,qc6.15 — DISASTER MEASURES IN HH: DK (SPONT),qc6t — DISASTER MEASURES IN HH - NUMBER OF MEASURES,qc5_1 — STATEMENTS DISASTER RISKS - READ/SEENHEARD INFO IN LAST 12M,qc5_2 — STATEMENTS DISASTER RISKS - FEEL WELL INFORMED,qc5_3 — STATEMENTS DISASTER RISKS - TRUST INFORMATION BY PUB AUTH ON RISKS WHERE YOU LIVE,qc5_4 — STATEMENTS DISASTER RISKS - EASY TO FIND INFORMATION BY PUB AUTH ON RISKS WHERE YOU LIVE,qc5_5 — STATEMENTS DISASTER RISKS - KNOW WHERE TO FIND INFO WHEN TRAVELLING TO OTH EU CNTRY,qc8_1 — PERSONAL DISASTER PREPAREDNESS - BETTER ABLE TO COPE BY PREP,qc8_2 — PERSONAL DISASTER PREPAREDNESS - FEEL WELL PREPARED,qc8_3 — PERSONAL DISASTER PREPAREDNESS - NO TIME/FIN RESOURCES TO PREP,qc8_4 — PERSONAL DISASTER PREPAREDNESS - EASY TO FIND INFO ON HOW TO PREP,qc8_5 — PERSONAL DISASTER PREPAREDNESS - NEED MORE INFO TO PREP,qc8_6 — PERSONAL DISASTER PREPAREDNESS - KNOW HOW EMERG SERVICES WILL ALERT,qc8_7 — PERSONAL DISASTER PREPAREDNESS - KNOW WHAT TO DO IN EVENT OF DISASTER,qc8_8 — PERSONAL DISASTER PREPAREDNESS - EMPLOYER/SCHOOL ENCOURAGES TRAINING/PREP,qc8_9 — PERSONAL DISASTER PREPAREDNESS - EMERG SERVICES ENCOURAGE TRAINING/PREP
420005379.0,5379.0,DE-W,1.0196974387677604,3.934540599356772,Woman,63.0,55-64,Large town,Almost never/never,The middle class of society,2 - 3 days,1 day or less,4 - 7 days,4 - 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,3 mentions,Tend to agree,Tend to agree,Tend to disagree,Tend to disagree,Tend to disagree,Totally agree,Tend to disagree,Tend to disagree,Tend to disagree,Tend to agree,Tend to agree,Tend to disagree,Tend to agree,Tend to disagree
420005380.0,5380.0,DE-W,0.7119839566940656,2.7293172943728083,Woman,38.0,35-44,Small or middle sized town,From time to time,The middle class of society,4 - 7 days,1 day or less,4 - 7 days,2 - 3 days,2 - 3 days,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Have prepared a grab-bag, in case you need to evacuate rapidly in an emergency",Not mentioned,"Have participated in a training or exercise, to learn how to react in an emergency",Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,2 mentions,Tend to disagree,Tend to agree,Totally agree,Tend to disagree,Tend to disagree,Tend to disagree,Tend to agree,Totally agree,Tend to agree,Tend to agree,Tend to disagree,Totally agree,Tend to agree,Tend to disagree
420005381.0,5381.0,DE-W,0.9596205791585549,3.694287414775766,Man,81.0,75+,Rural area or village,Almost never/never,The working class of society,4 - 7 days,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),4 - 7 days,Don't know (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,3 mentions,Totally disagree,Tend to disagree,Tend to agree,Tend to agree,Tend to agree,Tend to agree,Tend to agree,Don't know (SPONTANEOUS),Tend to agree,Tend to disagree,Tend to agree,Tend to agree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS)
420005382.0,5382.0,DE-W,1.6535311355406146,6.575566330100184,Woman,41.0,35-44,Rural area or village,From time to time,The working class of society,4 - 7 days,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),4 - 7 days,Don't know (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,2 mentions,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Totally agree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS)
420005383.0,5383.0,DE-W,1.3470820031673827,5.1835489864466044,Man,60.0,55-64,Rural area or village,Almost never/never,The working class of society,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Totally disagree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS),Tend to agree,It depends on the type of disaster (SPONTANEOUS),Tend to agree,Tend to agree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS)
420005384.0,5384.0,DE-W,0.7559003937581688,2.9156561913820904,Man,65.0,65-74,Small or middle sized town,Almost never/never,The working class of society,4 - 7 days,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),More than 7 days,Don't know (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,3 mentions,Totally disagree,It depends on the country (SPONTANEOUS),Totally agree,Totally agree,Totally agree,Tend to agree,Tend to agree,Tend to disagree,Tend to agree,Tend to disagree,Tend to agree,Tend to agree,Don't know (SPONTANEOUS),Tend to disagree
420005385.0,5385.0,DE-W,1.3017514651272004,5.004936390225055,Woman,31.0,25-34,Small or middle sized town,Almost never/never,The lower middle class of society,2 - 3 days,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),2 - 3 days,Don't know (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,2 mentions,Totally disagree,It depends on the country (SPONTANEOUS),Totally agree,Totally agree,Totally agree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Tend to agree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS)
420005386.0,5386.0,DE-W,1.1017135260427966,4.243511841672126,Woman,27.0,25-34,Large town,Almost never/never,The lower middle class of society,More than 7 days,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),More than 7 days,Don't know (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,2 mentions,Totally disagree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Totally agree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Totally agree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS)
420005387.0,5387.0,DE-W,1.4337145245549434,5.688814625720336,Woman,48.0,45-54,Rural area or village,Almost never/never,The middle class of society,Not applicable (SPONTANEOUS),Not applicable (SPONTANEOUS),Not applicable (SPONTANEOUS),Not applicable (SPONTANEOUS),Not applicable (SPONTANEOUS),Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Other,Not mentioned,1 mention,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS)
420005388.0,5388.0,DE-W,1.6451814311264115,6.33137072978334,Man,43.0,35-44,Rural area or village,Almost never/never,The working class of society,More than 7 days,Not applicable (SPONTANEOUS),Not applicable (SPONTANEOUS),More than 7 days,Don't know (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,+5 mentions,Totally disagree,Totally agree,Totally agree,Totally agree,Totally agree,Tend to agree,Tend to agree,Don't know (SPONTANEOUS),Totally agree,Tend to disagree,Tend to agree,Tend to agree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS)
420005389.0,5389.0,DE-W,1.3589633436540625,5.231145240881427,Man,31.0,25-34,Small or middle sized town,Almost never/never,The lower middle class of society,4 - 7 days,Not applicable (SPONTANEOUS),Not applicable (SPONTANEOUS),4 - 7 days,Don't know (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Not mentioned,Not mentioned,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,3 mentions,Totally disagree,It depends on the country (SPONTANEOUS),Tend to agree,Totally agree,Tend to agree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Totally agree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS)
420005390.0,5390.0,DE-W,1.933824828170928,7.45087075358418,Woman,19.0,15-24,Rural area or village,From time to time,The working class of society,More than 7 days,Not applicable (SPONTANEOUS),Not applicable (SPONTANEOUS),More than 7 days,Don't know (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,3 mentions,Totally disagree,Totally disagree,Tend to agree,Tend to agree,Tend to agree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Totally agree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS)
420005391.0,5391.0,DE-W,1.42647481056524,5.477550160747955,Man,51.0,45-54,Rural area or village,Almost never/never,The lower middle class of society,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),2 - 3 days,Don't know (SPONTANEOUS),"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,1 mention,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Totally agree,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS)
420005392.0,5392.0,DE-W,1.0196974387677604,3.934540599356772,Woman,57.0,55-64,Large town,Refusal (SPONT.),The lower middle class of society,4 - 7 days,4 - 7 days,4 - 7 days,4 - 7 days,4 - 7 days,"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Have made sure you have copies of your most important documents or have stored them safely,Not mentioned,Have signed up for alerts and warnings from emergency services or authorities,Not mentioned,Not mentioned,"Agreed with family, friends on how to contact each other in case of an emergency",Not mentioned,Not mentioned,Not mentioned,Not mentioned,+5 mentions,Tend to agree,Totally disagree,Tend to agree,Tend to agree,Tend to agree,Totally agree,Tend to disagree,Tend to disagree,Totally disagree,Tend to agree,Tend to agree,Tend to disagree,Totally disagree,Tend to disagree
430005393.0,5393.0,DE-E,1.0068453554858,2.0596444055914924,Woman,46.0,45-54,Large town,Almost never/never,The working class of society,2 - 3 days,1 day or less,Not applicable (SPONTANEOUS),2 - 3 days,Don't know (SPONTANEOUS),Not mentioned,Keep an emergency supply of water for cooking and hygiene,Not mentioned,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Have made sure you have copies of your most important documents or have stored them safely,Not mentioned,Not mentioned,Not mentioned,"Got informed on the response plan your city, region or country has for a disaster or emergency (e.g. (...)",Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,+5 mentions,Totally agree,Tend to disagree,Tend to agree,Tend to agree,Tend to agree,Totally disagree,Totally disagree,Tend to disagree,Totally disagree,Totally agree,Totally disagree,Totally disagree,Totally disagree,Totally disagree
420005394.0,5394.0,DE-W,0.6229960031526586,2.394149920861552,Man,66.0,65-74,Small or middle sized town,From time to time,The working class of society,2 - 3 days,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),2 - 3 days,Don't know (SPONTANEOUS),Not mentioned,Not mentioned,Not mentioned,Have a battery-powered radio accessible,Not mentioned,Have made sure you have copies of your most important documents or have stored them safely,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Agreed with family, friends on how to contact each other in case of an emergency",Discussed common protective measures in your neighbourhood,Not mentioned,Other,Not mentioned,+5 mentions,Tend to agree,Tend to disagree,Tend to agree,Totally disagree,Totally disagree,Tend to agree,Tend to disagree,Tend to agree,Tend to agree,Tend to agree,Tend to disagree,Tend to agree,Tend to disagree,Don't know (SPONTANEOUS)
420005395.0,5395.0,DE-W,0.6038691233336216,2.3329301296514817,Man,75.0,75+,Rural area or village,Almost never/never,The middle class of society,1 day or less,1 day or less,More than 7 days,4 - 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Have flashlight or candles accessible,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,2 mentions,Tend to disagree,Tend to disagree,Tend to agree,Tend to disagree,Totally disagree,Tend to agree,Totally disagree,Totally disagree,Tend to disagree,Totally agree,Totally disagree,Totally disagree,It depends on the type of disaster (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS)
420005396.0,5396.0,DE-W,0.9370265106576745,3.6217250248038897,Woman,62.0,55-64,Rural area or village,From time to time,The working class of society,1 day or less,1 day or less,Not applicable (SPONTANEOUS),4 - 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Not mentioned,Not mentioned,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Agreed with family, friends on how to contact each other in case of an emergency",Not mentioned,Not mentioned,Not mentioned,Not mentioned,3 mentions,Totally disagree,Tend to agree,Tend to agree,Tend to agree,Totally disagree,Tend to agree,Tend to agree,Totally disagree,Tend to disagree,Tend to agree,Totally disagree,Tend to disagree,Totally disagree,Totally disagree
420005397.0,5397.0,DE-W,0.8476904789020586,3.273393824378359,Man,55.0,55-64,Rural area or village,Almost never/never,The middle class of society,More than 7 days,1 day or less,More than 7 days,4 - 7 days,4 - 7 days,Not mentioned,Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Agreed with family, friends on how to contact each other in case of an emergency",Not mentioned,Not mentioned,Not mentioned,Not mentioned,4 mentions,Tend to agree,Tend to disagree,Tend to agree,Tend to disagree,Tend to disagree,Tend to disagree,Tend to disagree,Tend to agree,Tend to disagree,Tend to agree,Tend to disagree,Tend to disagree,Totally disagree,Totally disagree
430005398.0,5398.0,DE-E,0.7668127321012652,1.26729829843381,Woman,60.0,55-64,Large town,Almost never/never,The middle class of society,More than 7 days,More than 7 days,More than 7 days,More than 7 days,More than 7 days,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Have signed up for alerts and warnings from emergency services or authorities,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,1 mention,Tend to disagree,Tend to disagree,Totally agree,Tend to disagree,Tend to disagree,Totally agree,Totally disagree,Totally disagree,Tend to disagree,Totally agree,Tend to agree,Tend to disagree,Totally disagree,Totally disagree
430005399.0,5399.0,DE-E,0.8568485713011313,1.7065168311672294,Man,77.0,75+,Small or middle sized town,Almost never/never,The working class of society,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Not mentioned,Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Have made sure you have copies of your most important documents or have stored them safely,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,4 mentions,Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS),Don't know (SPONTANEOUS)
420005400.0,5400.0,DE-W,0.829689439926838,3.198565234333745,Woman,75.0,75+,Large town,Almost never/never,The middle class of society,2 - 3 days,Don't know (SPONTANEOUS),1 day or less,4 - 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Not mentioned,Have flashlight or candles accessible,Have a battery-powered radio accessible,Keep a home pharmacy for emergencies,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,Not mentioned,4 mentions,Tend to agree,Tend to disagree,Tend to agree,Tend to agree,Don't know (SPONTANEOUS),Totally agree,Totally disagree,Totally disagree,Tend to agree,Totally agree,Tend to disagree,Totally agree,Totally disagree,Totally disagree
420005401.0,5401.0,DE-W,0.65714661368763,2.534429932618487,Man,75.0,75+,Rural area or village,From time to time,The lower middle class of society,4 - 7 days,More than 7 days,More than 7 days,More than 7 days,More than 7 days,"Keep an emergency supply stock/pack of drinks, food",Keep an emergency supply of water for cooking and hygiene,Have flashlight or candles accessible,Not mentioned,Keep a home pharmacy for emergencies,Have made sure you have copies of your most important documents or have stored them safely,Not mentioned,Not mentioned,Not mentioned,Not mentioned,"Agreed with family, friends on how to contact each other in case of an emergency",Not mentioned,Not mentioned,Not mentioned,Not mentioned,+5 mentions,Tend to disagree,Tend to disagree,Tend to disagree,Tend to disagree,Tend to agree,Tend to agree,Tend to disagree,Tend to disagree,Tend to agree,Tend to disagree,Tend to agree,Tend to agree,It depends on the type of disaster (SPONTANEOUS),It depends on the type of disaster (SPONTANEOUS)
